	name	href
809	吳階平 (四川)	https://zh.wikipedia.org/wiki/%E5%90%B3%E9%9A%8E%E5%B9%B3_(%E5%9B%9B%E5%B7%9D)
810	呂伯雄	https://zh.wikipedia.org/wiki/%E5%91%82%E4%BC%AF%E9%9B%84
811	呂安德	https://zh.wikipedia.org/wiki/%E5%91%82%E5%AE%89%E5%BE%B7
812	周恆 (台灣)	https://zh.wikipedia.org/wiki/%E5%91%A8%E6%81%86_(%E5%8F%B0%E7%81%A3)
813	周義雄 (政治人物)	https://zh.wikipedia.org/wiki/%E5%91%A8%E7%BE%A9%E9%9B%84_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
814	唐德明	https://zh.wikipedia.org/wiki/%E5%94%90%E5%BE%B7%E6%98%8E
815	國民黨四公子	https://zh.wikipedia.org/wiki/%E5%9C%8B%E6%B0%91%E9%BB%A8%E5%9B%9B%E5%85%AC%E5%AD%90
816	堯道宏	https://zh.wikipedia.org/wiki/%E5%A0%AF%E9%81%93%E5%AE%8F
817	夏龍	https://zh.wikipedia.org/wiki/%E5%A4%8F%E9%BE%8D
818	廖介操	https://zh.wikipedia.org/wiki/%E5%BB%96%E4%BB%8B%E6%93%8D
819	廖先翔	https://zh.wikipedia.org/wiki/%E5%BB%96%E5%85%88%E7%BF%94
820	廖泉裕	https://zh.wikipedia.org/wiki/%E5%BB%96%E6%B3%89%E8%A3%95
821	廖禎祥	https://zh.wikipedia.org/wiki/%E5%BB%96%E7%A6%8E%E7%A5%A5
822	張光錦	https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%85%89%E9%8C%A6
823	張隆盛	https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%9A%86%E7%9B%9B
824	張偉 (1933年)	https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%81%89_(1933%E5%B9%B4)
825	張劍寒	https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%8A%8D%E5%AF%92
826	張彥彤	https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BD%A5%E5%BD%A4
827	張必果	https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BF%85%E6%9E%9C
828	張振國	https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%8C%AF%E5%9C%8B
829	張智倫	https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%99%BA%E5%80%AB
830	張桂綿	https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%A1%82%E7%B6%BF
831	張永成 (台灣)	https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%B0%B8%E6%88%90_(%E5%8F%B0%E7%81%A3)
832	張瑞妍	https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%91%9E%E5%A6%8D
833	張秀華	https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%A7%80%E8%8F%AF
834	張軍堂	https://zh.wikipedia.org/wiki/%E5%BC%B5%E8%BB%8D%E5%A0%82
835	張錦華	https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%8C%A6%E8%8F%AF
836	張鎔麒	https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%8E%94%E9%BA%92
837	彭蔭剛	https://zh.wikipedia.org/wiki/%E5%BD%AD%E8%94%AD%E5%89%9B
838	彭震海	https://zh.wikipedia.org/wiki/%E5%BD%AD%E9%9C%87%E6%B5%B7
839	徐夢秋	https://zh.wikipedia.org/wiki/%E5%BE%90%E5%A4%A2%E7%A7%8B
840	徐弘庭	https://zh.wikipedia.org/wiki/%E5%BE%90%E5%BC%98%E5%BA%AD
841	戴卓賢	https://zh.wikipedia.org/wiki/%E6%88%B4%E5%8D%93%E8%B3%A2
842	方克胜	https://zh.wikipedia.org/wiki/%E6%96%B9%E5%85%8B%E8%83%9C
843	於树峦	https://zh.wikipedia.org/wiki/%E6%96%BC%E6%A0%91%E5%B3%A6
844	施鐘响	https://zh.wikipedia.org/wiki/%E6%96%BD%E9%90%98%E5%93%8D
845	曹桓榮	https://zh.wikipedia.org/wiki/%E6%9B%B9%E6%A1%93%E6%A6%AE
846	曾德威	https://zh.wikipedia.org/wiki/%E6%9B%BE%E5%BE%B7%E5%A8%81
847	曾永賢	https://zh.wikipedia.org/wiki/%E6%9B%BE%E6%B0%B8%E8%B3%A2
848	札奇斯欽	https://zh.wikipedia.org/wiki/%E6%9C%AD%E5%A5%87%E6%96%AF%E6%AC%BD
849	朱安雄	https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%AE%89%E9%9B%84
850	朱盛淇	https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%9B%9B%E6%B7%87
851	朱秉蓮	https://zh.wikipedia.org/wiki/%E6%9C%B1%E7%A7%89%E8%93%AE
852	朱雲鵬	https://zh.wikipedia.org/wiki/%E6%9C%B1%E9%9B%B2%E9%B5%AC
853	李中 (議員)	https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%B8%AD_(%E8%AD%B0%E5%93%A1)
854	李佐臣	https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%BD%90%E8%87%A3
855	李天鐸	https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%A4%A9%E9%90%B8
856	李學聰	https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%AD%B8%E8%81%B0
857	李新 (台灣政治人物)	https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%96%B0_(%E5%8F%B0%E7%81%A3%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
858	李明璇	https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%98%8E%E7%92%87
859	李昶志	https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%98%B6%E5%BF%97
860	李服膺	https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%9C%8D%E8%86%BA
861	李武龍	https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%AD%A6%E9%BE%8D
862	李玉嬋	https://zh.wikipedia.org/wiki/%E6%9D%8E%E7%8E%89%E5%AC%8B
863	李登科	https://zh.wikipedia.org/wiki/%E6%9D%8E%E7%99%BB%E7%A7%91
864	李良荣	https://zh.wikipedia.org/wiki/%E6%9D%8E%E8%89%AF%E8%8D%A3
865	李銀來	https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%8A%80%E4%BE%86
866	李雅芬	https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%9B%85%E8%8A%AC
867	杜履謙	https://zh.wikipedia.org/wiki/%E6%9D%9C%E5%B1%A5%E8%AC%99
868	杜桐蓀	https://zh.wikipedia.org/wiki/%E6%9D%9C%E6%A1%90%E8%93%80
869	林九炲	https://zh.wikipedia.org/wiki/%E6%9E%97%E4%B9%9D%E7%82%B2
870	林亭君	https://zh.wikipedia.org/wiki/%E6%9E%97%E4%BA%AD%E5%90%9B
871	林以文	https://zh.wikipedia.org/wiki/%E6%9E%97%E4%BB%A5%E6%96%87
872	林建山	https://zh.wikipedia.org/wiki/%E6%9E%97%E5%BB%BA%E5%B1%B1
873	林建甫	https://zh.wikipedia.org/wiki/%E6%9E%97%E5%BB%BA%E7%94%AB
874	林思聰	https://zh.wikipedia.org/wiki/%E6%9E%97%E6%80%9D%E8%81%B0
875	林易煌	https://zh.wikipedia.org/wiki/%E6%9E%97%E6%98%93%E7%85%8C
876	林有志	https://zh.wikipedia.org/wiki/%E6%9E%97%E6%9C%89%E5%BF%97
877	林柏森	https://zh.wikipedia.org/wiki/%E6%9E%97%E6%9F%8F%E6%A3%AE
878	林沛祥	https://zh.wikipedia.org/wiki/%E6%9E%97%E6%B2%9B%E7%A5%A5
879	林燈	https://zh.wikipedia.org/wiki/%E6%9E%97%E7%87%88
880	林琮翰	https://zh.wikipedia.org/wiki/%E6%9E%97%E7%90%AE%E7%BF%B0
881	林石城	https://zh.wikipedia.org/wiki/%E6%9E%97%E7%9F%B3%E5%9F%8E
882	林義夫	https://zh.wikipedia.org/wiki/%E6%9E%97%E7%BE%A9%E5%A4%AB
883	林謝罕見	https://zh.wikipedia.org/wiki/%E6%9E%97%E8%AC%9D%E7%BD%95%E8%A6%8B
884	林錫山	https://zh.wikipedia.org/wiki/%E6%9E%97%E9%8C%AB%E5%B1%B1
885	柯文福	https://zh.wikipedia.org/wiki/%E6%9F%AF%E6%96%87%E7%A6%8F
886	桂宏诚	https://zh.wikipedia.org/wiki/%E6%A1%82%E5%AE%8F%E8%AF%9A
887	梁加升	https://zh.wikipedia.org/wiki/%E6%A2%81%E5%8A%A0%E5%8D%87
888	梁永燊	https://zh.wikipedia.org/wiki/%E6%A2%81%E6%B0%B8%E7%87%8A
889	梁雪芳	https://zh.wikipedia.org/wiki/%E6%A2%81%E9%9B%AA%E8%8A%B3
890	梁風	https://zh.wikipedia.org/wiki/%E6%A2%81%E9%A2%A8
891	楊春妹	https://zh.wikipedia.org/wiki/%E6%A5%8A%E6%98%A5%E5%A6%B9
892	楊清欽	https://zh.wikipedia.org/wiki/%E6%A5%8A%E6%B8%85%E6%AC%BD
893	楊綏生	https://zh.wikipedia.org/wiki/%E6%A5%8A%E7%B6%8F%E7%94%9F
894	欧阳格	https://zh.wikipedia.org/wiki/%E6%AC%A7%E9%98%B3%E6%A0%BC
895	歐陽龍	https://zh.wikipedia.org/wiki/%E6%AD%90%E9%99%BD%E9%BE%8D
896	江清馦	https://zh.wikipedia.org/wiki/%E6%B1%9F%E6%B8%85%E9%A6%A6
897	江聰仁	https://zh.wikipedia.org/wiki/%E6%B1%9F%E8%81%B0%E4%BB%81
898	江茂森	https://zh.wikipedia.org/wiki/%E6%B1%9F%E8%8C%82%E6%A3%AE
899	沈榮	https://zh.wikipedia.org/wiki/%E6%B2%88%E6%A6%AE
900	沈爾喬	https://zh.wikipedia.org/wiki/%E6%B2%88%E7%88%BE%E5%96%AC
901	洪嘉鴻	https://zh.wikipedia.org/wiki/%E6%B4%AA%E5%98%89%E9%B4%BB
902	洪榮華	https://zh.wikipedia.org/wiki/%E6%B4%AA%E6%A6%AE%E8%8F%AF
903	溫晉韓	https://zh.wikipedia.org/wiki/%E6%BA%AB%E6%99%89%E9%9F%93
904	潘公弼	https://zh.wikipedia.org/wiki/%E6%BD%98%E5%85%AC%E5%BC%BC
905	焉晉珽	https://zh.wikipedia.org/wiki/%E7%84%89%E6%99%89%E7%8F%BD
906	王仲裕	https://zh.wikipedia.org/wiki/%E7%8E%8B%E4%BB%B2%E8%A3%95
907	王任遠	https://zh.wikipedia.org/wiki/%E7%8E%8B%E4%BB%BB%E9%81%A0
908	王可富	https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%8F%AF%E5%AF%8C
909	王建章	https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%BB%BA%E7%AB%A0
910	王文隆	https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%96%87%E9%9A%86
911	王曾才	https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%9B%BE%E6%89%8D
912	王裕文	https://zh.wikipedia.org/wiki/%E7%8E%8B%E8%A3%95%E6%96%87
913	王豫民	https://zh.wikipedia.org/wiki/%E7%8E%8B%E8%B1%AB%E6%B0%91
914	王陸一	https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%99%B8%E4%B8%80
915	王齡嬌	https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%BD%A1%E5%AC%8C
916	田方倫	https://zh.wikipedia.org/wiki/%E7%94%B0%E6%96%B9%E5%80%AB
917	白培英	https://zh.wikipedia.org/wiki/%E7%99%BD%E5%9F%B9%E8%8B%B1
918	盧釗	https://zh.wikipedia.org/wiki/%E7%9B%A7%E9%87%97
919	瞿韶華	https://zh.wikipedia.org/wiki/%E7%9E%BF%E9%9F%B6%E8%8F%AF
920	秦儷舫	https://zh.wikipedia.org/wiki/%E7%A7%A6%E5%84%B7%E8%88%AB
921	程士瑜	https://zh.wikipedia.org/wiki/%E7%A8%8B%E5%A3%AB%E7%91%9C
922	章正輝	https://zh.wikipedia.org/wiki/%E7%AB%A0%E6%AD%A3%E8%BC%9D
923	童小芸	https://zh.wikipedia.org/wiki/%E7%AB%A5%E5%B0%8F%E8%8A%B8
924	童行白	https://zh.wikipedia.org/wiki/%E7%AB%A5%E8%A1%8C%E7%99%BD
925	端木愷	https://zh.wikipedia.org/wiki/%E7%AB%AF%E6%9C%A8%E6%84%B7
926	耿繼文	https://zh.wikipedia.org/wiki/%E8%80%BF%E7%B9%BC%E6%96%87
927	胡幼偉	https://zh.wikipedia.org/wiki/%E8%83%A1%E5%B9%BC%E5%81%89
928	舒翠玲	https://zh.wikipedia.org/wiki/%E8%88%92%E7%BF%A0%E7%8E%B2
929	董彦平	https://zh.wikipedia.org/wiki/%E8%91%A3%E5%BD%A6%E5%B9%B3
930	蔡淑惠	https://zh.wikipedia.org/wiki/%E8%94%A1%E6%B7%91%E6%83%A0
931	蔡葉偉	https://zh.wikipedia.org/wiki/%E8%94%A1%E8%91%89%E5%81%89
932	蔡讚雄	https://zh.wikipedia.org/wiki/%E8%94%A1%E8%AE%9A%E9%9B%84
933	蔡金晏	https://zh.wikipedia.org/wiki/%E8%94%A1%E9%87%91%E6%99%8F
934	蕭敬嚴	https://zh.wikipedia.org/wiki/%E8%95%AD%E6%95%AC%E5%9A%B4
935	蕭贊育	https://zh.wikipedia.org/wiki/%E8%95%AD%E8%B4%8A%E8%82%B2
936	藍星木	https://zh.wikipedia.org/wiki/%E8%97%8D%E6%98%9F%E6%9C%A8
937	蘇秀姃	https://zh.wikipedia.org/wiki/%E8%98%87%E7%A7%80%E5%A7%83
938	裴鳴宇	https://zh.wikipedia.org/wiki/%E8%A3%B4%E9%B3%B4%E5%AE%87
939	解維哲	https://zh.wikipedia.org/wiki/%E8%A7%A3%E7%B6%AD%E5%93%B2
940	許志宏	https://zh.wikipedia.org/wiki/%E8%A8%B1%E5%BF%97%E5%AE%8F
941	許振乾	https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%8C%AF%E4%B9%BE
942	許敏蘭	https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%95%8F%E8%98%AD
943	許淑貞	https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%B7%91%E8%B2%9E
944	許能通	https://zh.wikipedia.org/wiki/%E8%A8%B1%E8%83%BD%E9%80%9A
945	許金德	https://zh.wikipedia.org/wiki/%E8%A8%B1%E9%87%91%E5%BE%B7
946	謝修平	https://zh.wikipedia.org/wiki/%E8%AC%9D%E4%BF%AE%E5%B9%B3
947	謝明輝	https://zh.wikipedia.org/wiki/%E8%AC%9D%E6%98%8E%E8%BC%9D
948	譚贊 (美國商人)	https://zh.wikipedia.org/wiki/%E8%AD%9A%E8%B4%8A_(%E7%BE%8E%E5%9C%8B%E5%95%86%E4%BA%BA)
949	賴順生	https://zh.wikipedia.org/wiki/%E8%B3%B4%E9%A0%86%E7%94%9F
950	赵光宸	https://zh.wikipedia.org/wiki/%E8%B5%B5%E5%85%89%E5%AE%B8
951	趙春山	https://zh.wikipedia.org/wiki/%E8%B6%99%E6%98%A5%E5%B1%B1
952	車宜靜	https://zh.wikipedia.org/wiki/%E8%BB%8A%E5%AE%9C%E9%9D%9C
953	辛仙椿	https://zh.wikipedia.org/wiki/%E8%BE%9B%E4%BB%99%E6%A4%BF
954	邱奕勝	https://zh.wikipedia.org/wiki/%E9%82%B1%E5%A5%95%E5%8B%9D
955	邱欽洲	https://zh.wikipedia.org/wiki/%E9%82%B1%E6%AC%BD%E6%B4%B2
956	郭雲輝	https://zh.wikipedia.org/wiki/%E9%83%AD%E9%9B%B2%E8%BC%9D
957	鄒琳	https://zh.wikipedia.org/wiki/%E9%84%92%E7%90%B3
958	鄧蔭南	https://zh.wikipedia.org/wiki/%E9%84%A7%E8%94%AD%E5%8D%97
959	鄭戴麗香	https://zh.wikipedia.org/wiki/%E9%84%AD%E6%88%B4%E9%BA%97%E9%A6%99
960	鄭永堂	https://zh.wikipedia.org/wiki/%E9%84%AD%E6%B0%B8%E5%A0%82
961	鄭連捷	https://zh.wikipedia.org/wiki/%E9%84%AD%E9%80%A3%E6%8D%B7
962	金瑞龍	https://zh.wikipedia.org/wiki/%E9%87%91%E7%91%9E%E9%BE%8D
963	金鑠	https://zh.wikipedia.org/wiki/%E9%87%91%E9%91%A0
964	鈕則勳	https://zh.wikipedia.org/wiki/%E9%88%95%E5%89%87%E5%8B%B3
965	陆幼刚	https://zh.wikipedia.org/wiki/%E9%99%86%E5%B9%BC%E5%88%9A
966	陳侃 (民國)	https://zh.wikipedia.org/wiki/%E9%99%B3%E4%BE%83_(%E6%B0%91%E5%9C%8B)
967	陳姿伶	https://zh.wikipedia.org/wiki/%E9%99%B3%E5%A7%BF%E4%BC%B6
968	陳尚文	https://zh.wikipedia.org/wiki/%E9%99%B3%E5%B0%9A%E6%96%87
969	陳建年 (政治人物)	https://zh.wikipedia.org/wiki/%E9%99%B3%E5%BB%BA%E5%B9%B4_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
970	陳惠敏 (中國國民黨)	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%83%A0%E6%95%8F_(%E4%B8%AD%E5%9C%8B%E5%9C%8B%E6%B0%91%E9%BB%A8)
971	陳政顯	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%94%BF%E9%A1%AF
972	陳文政 (政治人物)	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%96%87%E6%94%BF_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
973	陳新安	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%96%B0%E5%AE%89
974	陳時英	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%99%82%E8%8B%B1
975	陳水潭	https://zh.wikipedia.org/wiki/%E9%99%B3%E6%B0%B4%E6%BD%AD
976	陳皆興	https://zh.wikipedia.org/wiki/%E9%99%B3%E7%9A%86%E8%88%88
977	陳萬富	https://zh.wikipedia.org/wiki/%E9%99%B3%E8%90%AC%E5%AF%8C
978	陳豐義	https://zh.wikipedia.org/wiki/%E9%99%B3%E8%B1%90%E7%BE%A9
979	陳錦祥	https://zh.wikipedia.org/wiki/%E9%99%B3%E9%8C%A6%E7%A5%A5
980	陸淑美	https://zh.wikipedia.org/wiki/%E9%99%B8%E6%B7%91%E7%BE%8E
981	顏欽賢	https://zh.wikipedia.org/wiki/%E9%A1%8F%E6%AC%BD%E8%B3%A2
982	顧慕晴	https://zh.wikipedia.org/wiki/%E9%A1%A7%E6%85%95%E6%99%B4
983	馬繼援	https://zh.wikipedia.org/wiki/%E9%A6%AC%E7%B9%BC%E6%8F%B4
984	駱水源	https://zh.wikipedia.org/wiki/%E9%A7%B1%E6%B0%B4%E6%BA%90
985	马占海	https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%8D%A0%E6%B5%B7
986	马空群	https://zh.wikipedia.org/wiki/%E9%A9%AC%E7%A9%BA%E7%BE%A4
987	马虎山	https://zh.wikipedia.org/wiki/%E9%A9%AC%E8%99%8E%E5%B1%B1
988	高拜石	https://zh.wikipedia.org/wiki/%E9%AB%98%E6%8B%9C%E7%9F%B3
989	高文遠	https://zh.wikipedia.org/wiki/%E9%AB%98%E6%96%87%E9%81%A0
990	高施傳	https://zh.wikipedia.org/wiki/%E9%AB%98%E6%96%BD%E5%82%B3
991	魏嘉賢	https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%98%89%E8%B3%A2
992	魏学刚	https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%AD%A6%E5%88%9A
993	魏廷鶴	https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%BB%B7%E9%B6%B4
994	黃仁 (臺灣政治人物)	https://zh.wikipedia.org/wiki/%E9%BB%83%E4%BB%81_(%E8%87%BA%E7%81%A3%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
995	黄爵高	https://zh.wikipedia.org/wiki/%E9%BB%84%E7%88%B5%E9%AB%98
996	齐志澣	https://zh.wikipedia.org/wiki/%E9%BD%90%E5%BF%97%E6%BE%A3
